"GeneID";"Localization_keys";"confidence(plasma membrane)";"Localization";"confidence(ER)";"confidence(extracellular)";"confidence(lipid particles)";"confidence(integral membrane)";"confidence(cell wall)";"confidence(cytoskeleton)";"confidence(nucleus)";"predicted_localization";"confidence(mitochondria)";"confidence(golgi)";"confidence(vacuole)";"confidence(endosome)";"confidence(cytoplasm)";"confidence(?)";"confidence(transport vesicles)";"confidence(peroxisome)";"Correct_prediction"
"G234728";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.9999999999999999;0.0;0.0;0.0;"true"
"G234798";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.7;"nucleus";0.0;0.0;0.0;0.0;0.30000000000000004;0.0;0.0;0.0;"true"
"G234671";"vacuole";0.9999999999999999;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"plasma membrane";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G237321";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234414";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235232";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"vacuole";0.0;0.0;0.5;0.0;0.30000000000000004;0.0;0.0;0.0;"false"
"G238783";"nucleus";0.4;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.6;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234414";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234813";"mitochondria";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"mitochondria";0.9999999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234701";"cytoplasm";0.1;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.1;0.0;0.7999999999999999;0.0;0.0;0.0;"true"
"G235882";"er";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.2;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.6;0.0;0.2;0.0;"false"
"G235362";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234389";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235538";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.6;"nucleus";0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"true"
"G234951";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234179";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G239304";"nucleus";0.0;"?";0.2;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.7999999999999999;0.0;0.0;0.0;"false"
"G236812";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.30000000000000004;"cytoplasm";0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.0;"false"
"G234203";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235476";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G239520";"er";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.30000000000000004;"cytoplasm";0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.0;"false"
"G235901";"cytoskeleton";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.6;0.2;"cytoskeleton";0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;"true"
"G240296";"er";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.5;"cytoplasm";0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;"false"
"G235098";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"cytoplasm";0.0;0.0;0.0;0.0;0.7999999999999999;0.0;0.0;0.0;"false"
"G234573";"er";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.7999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;"false"
"G235818";"nucleus";0.30000000000000004;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.5;"nucleus";0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235055";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.4;"cytoplasm";0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;"false"
"G238375";"vacuole";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G237126";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.9999999999999999;0.0;0.0;0.0;"true"
"G234215";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.9999999999999999;0.0;0.0;0.0;"true"
"G234785";"cytoskeleton";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.8999999999999999;0.0;"cytoskeleton";0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235589";"mitochondria";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.2;0.0;0.0;0.0;0.7999999999999999;0.0;0.0;0.0;"false"
"G235150";"er";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.4;"cytoplasm";0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;"false"
"G234226";"golgi";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.6;0.0;"cytoskeleton";0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;"false"
"G235094";"mitochondria";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"mitochondria";0.9999999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G238132";"golgi";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.30000000000000004;0.4;"nucleus";0.30000000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G235376";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.4;0.0;0.0;0.0;0.6;0.0;0.0;0.0;"true"
"G234147";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234249";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.1;0.8999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G239938";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.7999999999999999;0.0;"cytoskeleton";0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;"false"
"G237124";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.4;0.4;"cytoskeleton";0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;"false"
"G235795";"nucleus";0.5;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;"false"
"G235587";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234881";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234794";"mitochondria";0.1;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"mitochondria";0.6;0.0;0.0;0.0;0.30000000000000004;0.0;0.0;0.0;"true"
"G234419";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.6;"nucleus";0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"true"
"G235176";"cytoplasm";0.2;"?";0.0;0.0;0.0;0.0;0.0;0.6;0.0;"cytoskeleton";0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;"false"
"G234140";"nucleus";0.1;"?";0.0;0.0;0.0;0.0;0.0;0.1;0.0;"mitochondria";0.5;0.0;0.0;0.0;0.30000000000000004;0.0;0.0;0.0;"false"
"G235325";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.1;0.7999999999999999;"nucleus";0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G236985";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.30000000000000004;"cytoplasm";0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.0;"false"
"G235679";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234394";"cytoskeleton";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.9999999999999999;0.0;"cytoskeleton";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235783";"nucleus";0.2;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.7999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G237358";"nucleus";0.4;"?";0.0;0.0;0.0;0.0;0.0;0.6;0.0;"cytoskeleton";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G240407";"mitochondria";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.7999999999999999;0.0;0.2;0.0;"false"
"G234423";"cytoplasm";0.5;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;"true"
"G235668";"mitochondria";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.8999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;"false"
"G234794";"mitochondria";0.1;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"mitochondria";0.6;0.0;0.0;0.0;0.30000000000000004;0.0;0.0;0.0;"true"
"G234794";"mitochondria";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.30000000000000004;0.0;0.0;0.0;0.7;0.0;0.0;0.0;"false"
"G235595";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.9999999999999999;0.0;0.0;0.0;"true"
"G235232";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"vacuole";0.0;0.0;0.5;0.0;0.30000000000000004;0.0;0.0;0.0;"false"
"G235232";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"vacuole";0.0;0.0;0.5;0.0;0.30000000000000004;0.0;0.0;0.0;"false"
"G236523";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"mitochondria";0.9999999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G235875";"nucleus";0.1;"?";0.0;0.0;0.0;0.0;0.0;0.6;0.30000000000000004;"cytoskeleton";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G240440";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G239520";"er";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.30000000000000004;"cytoplasm";0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.0;"false"
"G240185";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.30000000000000004;"cytoplasm";0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.0;"false"
"G236523";"nucleus";0.0;"?";0.0;0.0;0.0;0.2;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.7999999999999999;0.0;0.0;0.0;"false"
"G234249";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.1;0.8999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234837";"mitochondria";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.5;0.30000000000000004;"cytoskeleton";0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;"false"
"G236066";"er";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.9999999999999999;0.0;0.0;0.0;"false"
"G235224";"er";0.9999999999999999;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"plasma membrane";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G235493";"cytoplasm";0.30000000000000004;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.30000000000000004;"cytoplasm";0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"true"
"G234485";"cytoplasm";0.7999999999999999;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"plasma membrane";0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G235402";"cytoskeleton";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.6;0.30000000000000004;"cytoskeleton";0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;"true"
"G235081";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.2;0.0;0.2;0.0;0.6;0.0;0.0;0.0;"true"
"G235695";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.4;"cytoplasm";0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;"false"
"G235668";"mitochondria";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"mitochondria";0.9999999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235305";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.30000000000000004;"golgi";0.0;0.4;0.30000000000000004;0.0;0.0;0.0;0.0;0.0;"false"
"G234739";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"cytoplasm";0.0;0.0;0.0;0.0;0.7999999999999999;0.0;0.0;0.0;"true"
"G235097";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.7999999999999999;0.0;0.2;0.0;"false"
"G235507";"cytoskeleton";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.9999999999999999;0.0;"cytoskeleton";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235208";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.9999999999999999;0.0;0.0;0.0;"true"
"G235150";"er";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.4;"cytoplasm";0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;"false"
"G235081";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.2;0.0;0.2;0.0;0.6;0.0;0.0;0.0;"true"
"G235098";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.9999999999999999;0.0;0.0;0.0;"false"
"G235752";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G237196";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G235237";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235818";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G237436";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.2;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.7999999999999999;0.0;0.0;0.0;"true"
"G234394";"cytoskeleton";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.9999999999999999;0.0;"cytoskeleton";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234485";"cytoplasm";0.6;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"plasma membrane";0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"false"
"G234249";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.5;"cytoplasm";0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;"false"
"G234785";"cytoskeleton";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.8999999999999999;0.0;"cytoskeleton";0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234423";"cytoplasm";0.5;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;"true"
"G235393";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.6;"nucleus";0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"false"
"G235183";"cytoskeleton";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.9999999999999999;0.0;"cytoskeleton";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234612";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235538";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234794";"mitochondria";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.30000000000000004;0.0;0.0;0.0;0.7;0.0;0.0;0.0;"false"
"G234612";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235305";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.9999999999999999;0.0;0.0;0.0;"false"
"G236279";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G235268";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.4;0.6;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234742";"golgi";0.0;"?";0.4;0.0;0.0;0.0;0.0;0.30000000000000004;0.0;"ER";0.0;0.0;0.0;0.0;0.30000000000000004;0.0;0.0;0.0;"false"
"G234531";"plasmamembrane";0.7;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"plasma membrane";0.0;0.0;0.0;0.0;0.30000000000000004;0.0;0.0;0.0;"false"
"G234698";"plasmamembrane";0.9999999999999999;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"plasma membrane";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G238609";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.2;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.7999999999999999;0.0;0.0;0.0;"false"
"G234837";"mitochondria";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.7;"nucleus";0.0;0.0;0.0;0.0;0.30000000000000004;0.0;0.0;0.0;"false"
"G235476";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.5;0.5;"cytoskeleton";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G234573";"er";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"mitochondria";0.8999999999999999;0.0;0.0;0.0;0.1;0.0;0.0;0.0;"false"
"G239856";"golgi";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.6;0.0;"cytoskeleton";0.0;0.0;0.0;0.0;0.2;0.0;0.2;0.0;"false"
"G235098";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"cytoplasm";0.0;0.0;0.0;0.0;0.7999999999999999;0.0;0.0;0.0;"false"
"G240492";"nucleus";0.4;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"cytoplasm";0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"false"
"G238147";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.6;0.4;"cytoskeleton";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G238662";"nucleus";0.4;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.6;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235505";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"cytoplasm";0.0;0.0;0.0;0.0;0.7999999999999999;0.0;0.0;0.0;"false"
"G234573";"er";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"mitochondria";0.8999999999999999;0.0;0.0;0.0;0.1;0.0;0.0;0.0;"false"
"G234794";"mitochondria";0.1;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"mitochondria";0.6;0.0;0.0;0.0;0.30000000000000004;0.0;0.0;0.0;"true"
"G234742";"golgi";0.30000000000000004;"?";0.0;0.0;0.0;0.0;0.0;0.30000000000000004;0.0;"golgi";0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234485";"cytoplasm";0.7999999999999999;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"plasma membrane";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G234534";"mitochondria";0.4;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"plasma membrane";0.4;0.0;0.0;0.0;0.2;0.0;0.0;0.0;"false"
"G235055";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234365";"plasmamembrane";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.9999999999999999;0.0;0.0;0.0;"false"
"G235507";"cytoskeleton";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.5;0.5;"cytoskeleton";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234249";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.5;"cytoplasm";0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;"false"
"G234273";"cytoplasm";0.2;"?";0.0;0.0;0.0;0.0;0.0;0.4;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"true"
"G240200";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.6;0.4;"cytoskeleton";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G240227";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.4;"cytoplasm";0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;"false"
"G235328";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.6;"nucleus";0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235081";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"vacuole";0.0;0.0;0.7999999999999999;0.0;0.2;0.0;0.0;0.0;"false"
"G238132";"golgi";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"vacuole";0.0;0.0;0.6;0.0;0.4;0.0;0.0;0.0;"false"
"G237406";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.9999999999999999;0.0;0.0;0.0;"true"
"G235794";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.4;"golgi";0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;"false"
"G236812";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.30000000000000004;"cytoplasm";0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.0;"false"
"G234097";"nucleus";0.2;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"cytoplasm";0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;"false"
"G235055";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235104";"cytoskeleton";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"cytoplasm";0.0;0.0;0.0;0.0;0.9999999999999999;0.0;0.0;0.0;"false"
"G234633";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.9999999999999999;"nucleus";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G237587";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.2;"cytoplasm";0.0;0.0;0.0;0.0;0.7999999999999999;0.0;0.0;0.0;"true"
"G234433";"cytoplasm";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.5;"cytoplasm";0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;"true"
"G234394";"cytoskeleton";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.9999999999999999;0.0;"cytoskeleton";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G235900";"plasmamembrane";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"vacuole";0.0;0.0;0.8999999999999999;0.0;0.0;0.0;0.1;0.0;"false"
"G234813";"mitochondria";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"mitochondria";0.9999999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"true"
"G234419";"nucleus";0.0;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.6;"nucleus";0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;"true"
"G236831";"vacuole";0.5;"?";0.0;0.0;0.0;0.0;0.0;0.0;0.0;"plasma membrane";0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;"false"
